TIGR02473	flagellar export protein FliJ
TIGR01137	cystathionine beta-synthase
TIGR00393	sugar isomerase, KpsF/GutQ family
TIGR01520	fructose-bisphosphate aldolase, class II
TIGR01114	N5-methyltetrahydromethanopterin:coenzyme M methyltransferase subunit H
TIGR02177	2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
TIGR03136	Na+-transporting malonate decarboxylase, carboxybiotin decarboxylase subunit
TIGR04524	IgG-blocking virulence domain
TIGR03565	alkanesulfonate monooxygenase, FMNH(2)-dependent
TIGR00571	DNA adenine methylase
TIGR02482	6-phosphofructokinase
TIGR00998	efflux pump membrane protein
TIGR02834	putative sporulation protein YtxC
TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit
TIGR01953	transcription termination factor NusA
TIGR01707	type II secretion system protein I
TIGR03210	2-ketocyclohexanecarboxyl-CoA hydrolase
TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
TIGR03314	putative selenium metabolism protein SsnA
TIGR03527	selenium metabolism protein YedF
TIGR00528	glycine cleavage system T protein
TIGR01696	phosphopentomutase
TIGR04246	nitrous-oxide reductase, Sec-dependent
TIGR03734	PRTRC system ParB family protein
TIGR04191	putative bacilliredoxin, YphP/YqiW family
TIGR04563	MXAN_4361/MXAN_4362 family small protein
TIGR03645	lactoylglutathione lyase family protein
TIGR01518	glycerol-3-phosphate cytidylyltransferase
TIGR02481	hemerythrin-like metal-binding domain
TIGR01036	dihydroorotate dehydrogenase (fumarate)
TIGR04414	autotransporter strand-loop-strand O-heptosyltransferase
TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferase
TIGR03027	putative polysaccharide export protein, PEP-CTERM sytem-associated
TIGR01362	3-deoxy-8-phosphooctulonate synthase
TIGR04478	radical SAM/CxCxxxxC motif protein YfkAB
TIGR00153	TIGR00153 family protein
TIGR00891	MFS transporter, sialate:H+ symporter (SHS) family
TIGR00568	alkylated DNA repair protein AlkB
TIGR02657	amicyanin
TIGR00942	multicomponent Na+:H+ antiporter
TIGR03592	membrane protein insertase, YidC/Oxa1 family
TIGR02746	type-IV secretion system protein TraC
TIGR01101	V-type ATPase, F subunit
TIGR01502	methylaspartate ammonia-lyase
TIGR01785	TonB-dependent heme/hemoglobin receptor family protein
TIGR03164	OHCU decarboxylase
TIGR00801	uracil-xanthine permease
TIGR02214	stage V sporulation protein D
TIGR02893	spore cortex biosynthesis protein YabQ
TIGR04179	rhombotail lipoprotein
TIGR04259	oxalate/formate antiporter
TIGR02124	hydrogenase expression/formation protein HypE
TIGR01506	riboflavin synthase
TIGR03030	cellulose synthase catalytic subunit (UDP-forming)
TIGR00666	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase
TIGR01080	ribosomal protein uL24
TIGR01330	3'(2'),5'-bisphosphate nucleotidase
TIGR03864	ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR02424	pca operon transcription factor PcaQ
TIGR03657	heme uptake protein IsdB
TIGR01883	peptidase T-like protein
TIGR03462	lycopene cyclase domain
TIGR02262	benzoate-CoA ligase family
TIGR03291	putative methanogenesis marker protein 17
TIGR02130	dihydrodipicolinate reductase
TIGR03806	conserved hypothetical protein, HNE_0200 family
TIGR04373	EgtB-related enzyme signature domain
TIGR00353	cytochrome c-type biogenesis protein CcmF
TIGR01912	Sec-independent protein translocase TatC
TIGR01454	AHBA synthesis associated protein
TIGR04151	exosortase C, VPDSG-CTERM-specific
TIGR02742	type-F conjugative transfer system pilin assembly protein TrbC
TIGR00389	glycine--tRNA ligase
TIGR00158	ribosomal protein bL9
TIGR03451	S-(hydroxymethyl)mycothiol dehydrogenase
TIGR03308	phosphonate metabolim protein, transferase hexapeptide repeat family
TIGR03524	gliding motility-associated lipoprotein GldJ
TIGR02700	archaeoflavoprotein, MJ0208 family
TIGR00112	pyrroline-5-carboxylate reductase
TIGR00101	urease accessory protein UreG
TIGR02563	CRISPR-associated endoribonuclease Cas6/Csy4, subtype I-F/YPEST
TIGR04395	choline TMA-lyase-activating enzyme
TIGR02991	ectoine utilization protein EutB
TIGR03371	cellulose synthase operon protein YhjQ
TIGR04169	alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein
TIGR01126	protein disulfide-isomerase domain
TIGR00500	methionine aminopeptidase, type I
TIGR01297	cation diffusion facilitator family transporter
TIGR01431	adenosine deaminase-related growth factor
TIGR00974	phosphate ABC transporter, permease protein PstA
TIGR03743	conjugative coupling factor TraD, SXT/TOL subfamily
TIGR04023	PPOX class F420-dependent enzyme, MSMEG_5819/OxyR family
TIGR01399	type III secretion protein, HrcV family
TIGR01533	5'-nucleotidase, lipoprotein e(P4) family
TIGR00978	aspartate-semialdehyde dehydrogenase
TIGR04077	exported signaling peptide, YydF/SAG_2028 family
TIGR03562	peroxiredoxin, OsmC subfamily
TIGR01766	transposase, IS605 OrfB family
TIGR03716	integral membrane protein, YkoY family
TIGR03356	beta-galactosidase
TIGR02081	methionine biosynthesis protein MetW
TIGR01278	light-independent protochlorophyllide reductase, B subunit
TIGR01906	integral membrane protein TIGR01906
TIGR02399	glucosylglycerol 3-phosphatase
TIGR04185	ATP-grasp ribosomal peptide maturase, MvdC family
TIGR00079	peptide deformylase
TIGR00764	putative ATP-dependent protease
TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
TIGR02960	RNA polymerase sigma-70 factor, TIGR02960 family
TIGR01144	ATP synthase F0, B subunit
TIGR02779	DNA ligase D, ligase domain
TIGR01258	phosphoglycerate mutase 1 family
TIGR03889	nitrile hydratase accessory protein
TIGR01391	DNA primase
TIGR02430	3-oxoadipyl-CoA thiolase
TIGR02903	ATP-dependent protease, Lon family
TIGR02355	molybdopterin synthase sulfurylase MoeB
TIGR00035	aspartate racemase
TIGR00454	TIGR00454 family protein
TIGR04356	ATP-grasp enzyme, GAK system
TIGR03063	sortase B cell surface sorting signal
TIGR04030	alkylhydroperoxidase domain protein, Avi_7169 family
TIGR01462	transcription elongation factor GreA
TIGR03780	Bacteroides conjugative transposon TraN protein
TIGR01729	taurine ABC transporter, periplasmic binding protein
TIGR03966	heme/flavin dehydrogenase, mycofactocin system
TIGR03382	Myxococcales GC_trans_RRR domain
TIGR00216	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
TIGR00926	oligopeptide transporter, peptide:H+ symporter
TIGR01711	type II secretion system protein J
TIGR01172	serine O-acetyltransferase
TIGR01233	6-phospho-beta-galactosidase
TIGR01999	FeS cluster assembly scaffold IscU
TIGR03143	putative alkyl hydroperoxide reductase F subunit
TIGR00547	outer membrane lipoprotein carrier protein LolA
TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
TIGR02454	cobalt ECF transporter T component CbiQ
TIGR02513	type III secretion system chaperone, YscB family
TIGR02033	dihydropyrimidinase
TIGR02216	phage conserved hypothetical protein
TIGR00266	TIGR00266 family protein
TIGR04475	phenylalanine aminomutase (D-beta-phenylalanine forming)
TIGR01280	exodeoxyribonuclease VII, small subunit
TIGR00385	periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
TIGR00539	putative oxygen-independent coproporphyrinogen III oxidase
TIGR03064	sortase, SrtB family
TIGR03926	type VII secretion protein EssB
TIGR04032	antimicrobial peptide, SdpC family
TIGR00937	chromate efflux transporter
TIGR03624	putative hydrolase
TIGR00617	replication factor-a protein 1 (rpa1)
TIGR00685	trehalose-phosphatase
TIGR03868	proposed F420-0 ABC transporter, periplasmic F420-0 binding protein
TIGR02195	lipopolysaccharide heptosyltransferase II
TIGR00565	anthranilate synthase component I
TIGR00123	cobalamin biosynthesis protein CbiM
TIGR01299	synaptic vesicle protein SV2
TIGR03234	hydroxypyruvate isomerase
TIGR03316	knotted carbamoyltransferase YgeW
TIGR04205	class III signal peptide protein, archaeosortase D/PIP-CTERM system
TIGR02057	phosphoadenosine phosphosulfate reductase
TIGR03375	type I secretion system ATPase
TIGR02116	addiction module toxin, Txe/YoeB family
TIGR04287	exosortase K
TIGR02108	coenzyme PQQ biosynthesis protein B
TIGR04317	tungsten cofactor oxidoreducase radical SAM maturase
TIGR03124	holo-ACP synthase CitX
TIGR02243	putative baseplate assembly protein
TIGR00118	acetolactate synthase, large subunit, biosynthetic type
TIGR00674	4-hydroxy-tetrahydrodipicolinate synthase
TIGR04529	hemophore-related protein, Rv0203/Rv1174c family
TIGR01614	pectinesterase inhibitor domain
TIGR03943	TIGR03943 family protein
TIGR03892	thiazolylpeptide-type bacteriocin precursor
TIGR03917	Frankia-40 domain
TIGR04518	ECF transporter S component, folate family
TIGR00965	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
TIGR01318	glutamate synthase, small subunit
TIGR03945	2,3-diaminopropionate biosynthesis protein SbnA
TIGR02443	conserved hypothetical protein
TIGR04158	3-methyl-2-indolic acid synthase
TIGR00653	glutamine synthetase, type I
TIGR00452	tRNA (mo5U34)-methyltransferase
TIGR02156	phenylacetate-CoA oxygenase, PaaG subunit
TIGR01284	nitrogenase alpha chain
TIGR01219	phosphomevalonate kinase
TIGR04084	putative peptide-modifying radical SAM enzyme, AF0577 family
TIGR03612	pyrimidine utilization protein A
TIGR02234	membrane protein, TIGR02234 family
TIGR04378	5-deoxy-glucuronate isomerase
TIGR04076	TIGR04076 family protein
TIGR03337	phosphonate utilization transcriptional regulator PhnR
TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase
TIGR01859	fructose-1,6-bisphosphate aldolase, class II
TIGR01410	twin arginine-targeting protein translocase TatB
TIGR02995	ectoine/hydroxyectoine ABC transporter solute-binding protein EhuB
TIGR01452	phosphoglycolate/pyridoxal phosphate phosphatase family
TIGR01392	homoserine O-acetyltransferase
TIGR00807	malonate transporter, MadL subunit
TIGR02741	type-F conjugative transfer system pilin chaperone TraQ
TIGR02635	L-rhamnose isomerase
TIGR00904	cell shape determining protein, MreB/Mrl family
TIGR02208	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
TIGR00058	hemerythrin family non-heme iron protein
TIGR03446	mycothiol conjugate amidase Mca
TIGR01621	pseudouridine synthase Rlu family protein, TIGR01621
TIGR02624	rhamnulose-1-phosphate aldolase
TIGR03092	small, acid-soluble spore protein I
TIGR00613	DNA repair protein RecO
TIGR03853	putative metal-binding protein
TIGR01153	photosystem II 44 kDa subunit reaction center protein
TIGR01086	L-fuculose phosphate aldolase
TIGR03385	CoA-disulfide reductase
TIGR02565	CRISPR type I-F/YPEST-associated protein Csy2
TIGR03631	ribosomal protein uS13
TIGR00750	LAO/AO transport system ATPase
TIGR02381	cold shock domain protein CspD
TIGR02953	pentapeptide MXKDX repeat protein
TIGR02714	ring-opening amidohydrolases
TIGR01376	chlamydial polymorphic outer membrane protein repeat
TIGR01930	acetyl-CoA C-acyltransferase
TIGR01526	nicotinamide-nucleotide adenylyltransferase
TIGR01525	heavy metal translocating P-type ATPase
TIGR02985	RNA polymerase sigma-70 factor, Bacteroides expansion family 1
TIGR02242	phage tail protein domain
TIGR03206	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
TIGR00053	addiction module toxin component, YafQ family
TIGR01446	DnaD domain protein
TIGR00897	polyol permease
TIGR02911	sulfite reductase, subunit B
TIGR03442	ergothioneine biosynthesis protein EgtC
TIGR02800	Tol-Pal system beta propeller repeat protein TolB
TIGR02502	type III secretion protein, YscX family
TIGR01708	type II secretion system protein H
TIGR02671	CRISPR-associated protein Cas8a2/Csx9, subtype I-A/APERN
TIGR03702	lipid kinase YegS
TIGR02568	type III secretion regulator YopN/LcrE/InvE/MxiC
TIGR03498	flagellar protein export ATPase FliI
TIGR00928	adenylosuccinate lyase
TIGR03991	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR03256	methyl-coenzyme M reductase, alpha subunit
TIGR01819	2-phospho-L-lactate transferase
TIGR01970	ATP-dependent helicase HrpB
TIGR02344	T-complex protein 1, gamma subunit
TIGR01340	aconitate hydratase, mitochondrial
TIGR02182	glutaredoxin, GrxB family
TIGR03132	triphosphoribosyl-dephospho-CoA synthase MdcB
TIGR01688	D-alanine--poly(phosphoribitol) ligase, subunit 2
TIGR01063	DNA gyrase, A subunit
TIGR04224	serine-rich repeat adhesion glycoprotein
TIGR00231	small GTP-binding protein domain
TIGR00156	TIGR00156 family protein
TIGR01897	CRISPR-associated protein, MJ1666 family
TIGR03732	lantibiotic protection ABC transporter permease subunit, MutE/EpiE family
TIGR03186	alpha-ketoglutarate dehydrogenase
TIGR02405	trehalose operon repressor
TIGR01298	ribonuclease T
TIGR00287	CRISPR-associated endonuclease Cas1
TIGR00090	ribosome silencing factor
TIGR00757	ribonuclease, Rne/Rng family
TIGR02659	methylamine dehydrogenase (amicyanin) light chain
TIGR01830	3-oxoacyl-[acyl-carrier-protein] reductase
TIGR01657	P-type ATPase of unknown pump specificity (type V)
TIGR03993	[NiFe] hydrogenase assembly chaperone, HybE family
TIGR00637	ModE molybdate transport repressor domain
TIGR02391	TIGR02391 family protein
TIGR00687	pyridoxal kinase
TIGR00064	signal recognition particle-docking protein FtsY
TIGR04416	group II intron reverse transcriptase/maturase
TIGR02930	V-containing nitrogenase, delta subunit
TIGR00441	phosphoheptose isomerase
TIGR01071	ribosomal protein uL15
TIGR02136	phosphate binding protein
TIGR00164	phosphatidylserine decarboxylase homolog
TIGR01364	phosphoserine transaminase
TIGR03409	urea ABC transporter, permease protein UrtB
TIGR01065	channel protein, hemolysin III family
TIGR00448	DNA-directed RNA polymerase
TIGR01662	HAD hydrolase, family IIIA
TIGR00581	molybdenum cofactor biosynthesis protein C
TIGR02514	type III secretion system needle length determinant
TIGR02073	penicillin-binding protein 1C
TIGR03531	O-phosphoseryl-tRNA(Sec) selenium transferase
TIGR03112	6-pyruvoyl tetrahydropterin synthase-related domain
TIGR04125	archaeosortase A
TIGR04435	restriction system-associated AAA family ATPase
TIGR04116	CXXX repeat peptide modification system protein
TIGR03055	putative photosynthetic complex assembly protein 2
TIGR00918	transmembrane receptor Patched
TIGR01735	phosphoribosylformylglycinamidine synthase
TIGR01904	Geobacter sulfurreducens CxxxxCH...CXXCH domain
TIGR00073	hydrogenase accessory protein HypB
TIGR03980	hybrid cluster protein-associated redox disulfide domain
TIGR01890	amino-acid N-acetyltransferase
TIGR01317	glutamate synthase, NADH/NADPH, small subunit
TIGR04494	cytochrome c-550 PedF
TIGR00826	PTS system, glucose-like IIB component
TIGR03137	peroxiredoxin
TIGR04332	poly-gamma-glutamate system protein
TIGR04454	small lipoprotein, LB_250 family
TIGR01652	phospholipid-translocating P-type ATPase, flippase
TIGR03988	mycothiol system anti-sigma-R factor
TIGR02864	small, acid-soluble spore protein O
TIGR04499	abortive infection protein, AbiA family
TIGR04122	putative exonuclease, DNA ligase-associated
TIGR04360	conjugative transfer region protein TrbK
TIGR02781	P-type conjugative transfer protein VirB9
TIGR00765	YihY family inner membrane protein
TIGR02881	stage V sporulation protein K
TIGR01810	choline dehydrogenase
TIGR01804	betaine-aldehyde dehydrogenase
TIGR02534	muconate and chloromuconate cycloisomerases
TIGR01149	tetrahydromethanopterin S-methyltransferase, subunit G
TIGR01827	putative Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase, subunit C
TIGR01866	CRISPR type II-A/NMEMI-associated protein Csn2
TIGR01006	polysaccharide export protein, MPA1 family
TIGR03936	radical SAM-linked protein
TIGR01992	PTS system, trehalose-specific IIBC component
TIGR02954	RNA polymerase sigma-70 factor, TIGR02954 family
TIGR00885	L-fucose:H+ symporter permease
TIGR01286	nitrogenase molybdenum-iron protein beta chain
TIGR03251	L-lysine 6-transaminase
TIGR03245	arginine/ornithine succinyltransferase, alpha subunit
TIGR03759	integrating conjugative element protein, PFL_4693 family
TIGR04538	cytochrome P450, cyclodipeptide synthase-associated
TIGR02838	stage V sporulation protein AC
TIGR02309	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component
TIGR03629	ribosomal protein uS13
TIGR00901	AmpG-like permease
TIGR01458	HAD hydrolase, TIGR01458 family
TIGR04207	surface glycoprotein signal peptide
TIGR03554	glucose-6-phosphate dehydrogenase (coenzyme-F420)
TIGR04339	PQQ system protein
TIGR02622	CDP-glucose 4,6-dehydratase
TIGR04491	diol dehydratase reactivase alpha subunit
TIGR00532	hydroxymethylglutaryl-CoA reductase, degradative
TIGR03343	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
TIGR02079	threonine dehydratase
TIGR03045	cytochrome c-550
TIGR00433	biotin synthase
TIGR03826	flagellar operon protein TIGR03826
TIGR02618	tyrosine phenol-lyase
TIGR04117	Cys-Xaa-Xaa-Xaa repeat radical SAM target protein
TIGR02765	cryptochrome, DASH family
TIGR03366	putative phosphonate catabolism associated alcohol dehydrogenase
TIGR02127	orotidine 5'-phosphate decarboxylase
TIGR04001	bacillithiol biosynthesis deacetylase BshB1
TIGR04490	thiosulfate oxidation carrier complex protein SoxZ
TIGR00157	ribosome small subunit-dependent GTPase A
TIGR02207	lipid A biosynthesis lauroyl (or palmitoleoyl) acyltransferase
TIGR02601	autotransporter-associated beta strand repeat
TIGR03933	intercellular adhesin biosynthesis polysaccharide N-deacetylase
TIGR01701	oxidoreductase alpha (molybdopterin) subunit
TIGR03870	methanol oxidation system protein MoxJ
TIGR03588	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
